file,digit,mean_zcr,mean_rms,energy,autocorr_lag1,mean_envelope,max_envelope,duration,mean_amplitude
9_george_32.wav,9,0.1943359375,0.11922209,80.46759,0.47223726,0.1314632,1.0245849,0.48925,0.08446731
9_george_33.wav,9,0.17325846354166666,0.107770205,47.912575,0.5365361,0.118597455,1.0633206,0.366125,0.075714335
9_george_34.wav,9,0.19905598958333334,0.1577445,90.743546,0.48707896,0.16696994,1.0449566,0.379,0.104919724
9_george_35.wav,9,0.16642252604166666,0.13982868,75.1098,0.6522085,0.15967171,1.2148521,0.357875,0.10317045
9_george_36.wav,9,0.19029017857142858,0.15918215,117.512535,0.5863826,0.19372648,1.1107432,0.40775,0.122760616
9_george_37.wav,9,0.165283203125,0.116821215,70.68083,0.6418182,0.1197268,1.1048827,0.4875,0.075849794
9_george_38.wav,9,0.18659319196428573,0.13659023,87.02643,0.57535094,0.14733477,1.1804404,0.41375,0.09281199
9_george_39.wav,9,0.19354248046875,0.12528194,78.92287,0.54557216,0.13369256,1.0621827,0.47375,0.08451019
9_george_4.wav,9,0.1883544921875,0.1117181,63.268314,0.5507835,0.109818436,1.0042404,0.494,0.06954156
9_george_40.wav,9,0.19197591145833334,0.120414145,51.64096,0.54064363,0.12706387,1.0023998,0.3485,0.08041746
9_george_41.wav,9,0.23065185546875,0.10314914,55.435844,0.37789458,0.10295464,1.0225282,0.49125,0.064879365
9_george_42.wav,9,0.24861653645833334,0.10432613,42.515163,0.28854284,0.106312044,1.0015689,0.35575,0.06696181
9_george_43.wav,9,0.15255301339285715,0.075083844,31.857292,0.5007848,0.08578946,1.0039734,0.40975,0.053660717
9_george_44.wav,9,0.21519252232142858,0.1361134,75.7251,0.44303644,0.13710709,1.0424615,0.42725,0.08625149
9_george_45.wav,9,0.20245361328125,0.1277065,84.00789,0.47867933,0.1354876,1.0508053,0.4965,0.086074494
9_george_46.wav,9,0.23277064732142858,0.15012172,90.73704,0.38501182,0.15990636,1.0376647,0.43125,0.1011524
9_george_47.wav,9,0.2181396484375,0.11216543,65.76215,0.44045475,0.1082087,1.0480133,0.47575,0.068250276
9_george_48.wav,9,0.19656808035714285,0.11267269,56.42578,0.42479512,0.10963065,1.003022,0.43025,0.06933239
9_george_49.wav,9,0.20745849609375,0.12576321,84.092064,0.33890295,0.13704154,1.0638654,0.4485,0.086834505
9_george_5.wav,9,0.1618923611111111,0.1372104,108.0108,0.6208199,0.1499045,1.092945,0.535625,0.09540353
9_george_6.wav,9,0.15706380208333334,0.14054146,109.03856,0.61148363,0.14532676,1.1421058,0.573375,0.09195156
9_george_7.wav,9,0.17744140625,0.1247735,99.92418,0.52714944,0.13582918,1.2143232,0.630375,0.085598275
9_george_8.wav,9,0.1552734375,0.13759123,111.390045,0.63459575,0.14371534,1.1935492,0.5385,0.09151538
9_george_9.wav,9,0.13330078125,0.14774992,121.18328,0.73091626,0.1684188,1.2060254,0.515625,0.10770241
9_jackson_0.wav,9,0.09794921875,0.17270741,177.50476,0.9042071,0.20754418,1.0893421,0.603375,0.13017103
9_jackson_1.wav,9,0.09423828125,0.21480703,234.05078,0.92696863,0.2564661,1.1738623,0.565375,0.16217369
9_jackson_10.wav,9,0.0974392361111111,0.1513831,127.92389,0.88713235,0.17492475,1.079303,0.5135,0.11248073
9_jackson_11.wav,9,0.106689453125,0.14906818,135.05101,0.899931,0.16415417,1.1481702,0.62,0.10505455
9_jackson_12.wav,9,0.09423828125,0.16341104,160.1624,0.90219116,0.20716578,1.0072204,0.57775,0.12911531
9_jackson_13.wav,9,0.091748046875,0.16544276,174.61343,0.91655576,0.18632247,1.209229,0.593875,0.12021088
9_jackson_14.wav,9,0.09443359375,0.14810601,137.18532,0.91234356,0.16338247,1.0627787,0.6215,0.10505091
9_jackson_15.wav,9,0.09521484375,0.15329844,150.957,0.9067988,0.16846813,1.1479199,0.5895,0.10701113
9_jackson_16.wav,9,0.096435546875,0.1659304,128.62946,0.90934813,0.18387488,1.0379113,0.469,0.118138514
9_jackson_17.wav,9,0.0955810546875,0.16491717,134.01334,0.9121004,0.18017647,1.1391271,0.478375,0.11565253
9_jackson_18.wav,9,0.10877821180555555,0.151562,124.225044,0.88323176,0.16575994,1.1899033,0.53525,0.10677765
9_jackson_19.wav,9,0.11046006944444445,0.17506798,165.9924,0.866514,0.19422543,1.2594186,0.542875,0.12320369
9_jackson_2.wav,9,0.07724609375,0.16253634,163.58289,0.9307615,0.19542342,1.1865348,0.579,0.12582073
9_jackson_20.wav,9,0.088134765625,0.18732294,207.3291,0.916349,0.21727145,1.3649141,0.59325,0.1398529
9_jackson_21.wav,9,0.09912109375,0.19727957,203.5285,0.9067454,0.2229777,1.2644426,0.53675,0.14280458
9_jackson_22.wav,9,0.0871310763888889,0.17043544,158.67462,0.91389734,0.20190857,1.1904835,0.51775,0.12940302
9_jackson_23.wav,9,0.09130859375,0.1835281,194.30087,0.9213224,0.21784787,1.106813,0.615375,0.13816418
9_jackson_24.wav,9,0.09190538194444445,0.18463892,178.40527,0.9170216,0.21162188,1.1724854,0.54125,0.1348762
9_jackson_25.wav,9,0.07745361328125,0.19479758,170.13986,0.9390156,0.2223023,1.1794926,0.49275,0.14353351
9_jackson_26.wav,9,0.10166015625,0.18265058,194.49643,0.9031033,0.21659973,1.2341547,0.623,0.13621053
9_jackson_27.wav,9,0.113427734375,0.13044697,106.85913,0.8575298,0.15341194,1.0062348,0.608125,0.095554166
9_jackson_28.wav,9,0.10126953125,0.18736525,206.47853,0.9053519,0.22646281,1.1943061,0.610125,0.14352885
9_jackson_29.wav,9,0.08799913194444445,0.1298914,94.31606,0.9048719,0.14193627,1.124176,0.516875,0.09082164
9_jackson_3.wav,9,0.09586588541666667,0.16879666,156.53922,0.907452,0.19288741,1.2157764,0.5375,0.12395086
9_jackson_30.wav,9,0.113720703125,0.13750191,114.059006,0.8035988,0.15758955,1.2287291,0.636625,0.0990513
9_jackson_31.wav,9,0.11674360795454546,0.14499855,138.94113,0.8631009,0.18619259,1.0532188,0.64975,0.11651139
9_jackson_32.wav,9,0.11767578125,0.16448703,159.42401,0.87951416,0.19790137,1.0873876,0.6355,0.12330972
9_jackson_33.wav,9,0.09166370738636363,0.16223055,175.182,0.89371413,0.20416565,1.0084039,0.675625,0.1285749
9_jackson_34.wav,9,0.09601384943181818,0.16437986,180.80875,0.8902036,0.2009446,1.1236771,0.68125,0.12644202
9_jackson_35.wav,9,0.08673650568181818,0.17238782,211.61713,0.9059019,0.21573575,1.1262488,0.658625,0.13681193
9_jackson_36.wav,9,0.10458096590909091,0.16168708,185.15413,0.89270973,0.20130976,1.1214954,0.658375,0.12699318
9_jackson_37.wav,9,0.10927734375,0.14981793,132.62576,0.86659527,0.18266612,1.0475167,0.624,0.11391468
9_jackson_38.wav,9,0.11696555397727272,0.13175781,120.3669,0.85637957,0.16273959,1.0824524,0.650125,0.10118406
9_jackson_39.wav,9,0.122705078125,0.14725372,129.72739,0.82346636,0.17795321,1.1344197,0.60375,0.11067921
9_jackson_4.wav,9,0.10029296875,0.15694751,156.8825,0.90381527,0.18173574,1.1756257,0.581625,0.11706731
9_jackson_40.wav,9,0.11669921875,0.13773128,117.55885,0.84367466,0.15937795,1.1734394,0.62025,0.09969584
9_jackson_41.wav,9,0.1309136284722222,0.13745865,99.870056,0.823447,0.16445151,1.1208357,0.555375,0.102901556
9_jackson_42.wav,9,0.0689453125,0.18921651,221.731,0.928769,0.25663128,1.0888505,0.581125,0.16063707
9_jackson_43.wav,9,0.07900390625,0.16065705,157.64322,0.91406083,0.20026489,1.096276,0.62025,0.12729739
9_jackson_44.wav,9,0.083740234375,0.17547469,194.5815,0.8939869,0.22445436,1.0858876,0.604375,0.14223929
9_jackson_45.wav,9,0.06694878472222222,0.18253118,182.03911,0.9097368,0.23433317,1.0261712,0.541,0.147887
9_jackson_46.wav,9,0.10067471590909091,0.1420746,141.0755,0.9040132,0.17629382,1.053078,0.647125,0.10894093
9_jackson_47.wav,9,0.12216796875,0.14113423,125.08803,0.8900768,0.16568363,1.032889,0.612,0.102329694
9_jackson_48.wav,9,0.127978515625,0.15684824,150.49033,0.8896894,0.18954207,1.0097896,0.609,0.118245415
9_jackson_49.wav,9,0.10830965909090909,0.16371913,186.11865,0.8810835,0.20622556,1.0434407,0.64475,0.12786256
9_jackson_5.wav,9,0.1042209201388889,0.15995465,138.03177,0.8926729,0.17249253,1.1836959,0.575625,0.11037899
9_jackson_6.wav,9,0.10243055555555555,0.1575375,137.86293,0.9046753,0.1695276,1.2549255,0.555625,0.10892396
9_jackson_7.wav,9,0.1044921875,0.16325049,140.89664,0.90195906,0.180003,1.1344203,0.538375,0.115279295
9_jackson_8.wav,9,0.101123046875,0.17802991,187.82127,0.9032356,0.19485089,1.2582219,0.63625,0.12532072
9_jackson_9.wav,9,0.09955512152777778,0.16181916,141.18465,0.8972445,0.17884623,1.196337,0.539125,0.11590271
9_lucas_0.wav,9,0.1334228515625,0.107372545,55.973885,0.8603963,0.1022648,1.1517842,0.510875,0.06590372
9_lucas_1.wav,9,0.13292100694444445,0.08101652,42.26655,0.78828305,0.06912895,1.1983725,0.5605,0.045652196
9_lucas_10.wav,9,0.1412353515625,0.0837435,37.23452,0.7890902,0.071275376,1.0200707,0.49525,0.046520744
9_lucas_11.wav,9,0.13511439732142858,0.093809344,37.433838,0.7897471,0.07839057,1.0777352,0.4475,0.05108646
9_lucas_12.wav,9,0.2233344184027778,0.031011455,26.17661,0.76656663,0.027289405,1.0366569,1.117875,0.017694416
9_lucas_13.wav,9,0.157470703125,0.04549356,31.182821,0.81773853,0.041331563,1.0132359,0.874375,0.026475428
9_lucas_14.wav,9,0.15213448660714285,0.101256356,41.630516,0.75806737,0.08777663,1.1046189,0.444875,0.056038156
9_lucas_15.wav,9,0.1323784722222222,0.07628948,35.404644,0.8438342,0.07809137,1.0348461,0.515,0.050222136
9_lucas_16.wav,9,0.11516462053571429,0.09031599,36.440727,0.8127784,0.08538982,1.1675918,0.427875,0.055220984
9_lucas_17.wav,9,0.10665457589285714,0.10898956,48.96942,0.8176506,0.1013674,1.028736,0.445,0.06531419
9_lucas_18.wav,9,0.15474076704545456,0.084917575,56.62761,0.77622616,0.08343634,1.0459188,0.672375,0.05398998
9_lucas_19.wav,9,0.09602864583333333,0.1218613,51.929024,0.7775827,0.12938416,1.0560145,0.341625,0.0821665
9_lucas_2.wav,9,0.21832275390625,0.10785724,61.376442,0.8259764,0.10180216,1.0814637,0.4785,0.06507516
9_lucas_20.wav,9,0.10552978515625,0.0851502,36.89072,0.81345665,0.08510482,1.0513304,0.47875,0.054703094
9_lucas_21.wav,9,0.12017144097222222,0.10378557,60.73667,0.87561446,0.10621041,1.0810274,0.567375,0.06834838
9_lucas_22.wav,9,0.0909423828125,0.08906472,40.367676,0.8784981,0.08965784,1.1057985,0.4515,0.057758436
9_lucas_23.wav,9,0.09532335069444445,0.10696748,61.690033,0.9359332,0.12086065,1.0252124,0.527625,0.077909224
9_lucas_24.wav,9,0.17347935267857142,0.056164183,43.07164,0.846408,0.05658444,1.1384743,0.841625,0.036929674
9_lucas_25.wav,9,0.28012319711538464,0.081846274,93.09252,0.8953404,0.07613939,1.1097014,0.8185,0.0481099
9_lucas_26.wav,9,0.11637369791666667,0.09783388,31.815924,0.804043,0.093063064,1.1009747,0.37125,0.060467437
9_lucas_27.wav,9,0.097900390625,0.089420915,34.440014,0.76107705,0.09478999,1.0624876,0.348,0.062177
9_lucas_28.wav,9,0.117919921875,0.08307301,34.508068,0.77634764,0.0746555,1.0832232,0.48975,0.048700888
9_lucas_29.wav,9,0.12353515625,0.0630788,27.750969,0.8410173,0.057398647,1.059398,0.630625,0.037818782
9_lucas_3.wav,9,0.09271240234375,0.07018599,25.159397,0.8310899,0.06800809,1.0728987,0.45325,0.044814855
9_lucas_30.wav,9,0.1501736111111111,0.08285392,45.19008,0.7528622,0.0727334,1.157341,0.54525,0.047737177
9_lucas_31.wav,9,0.1501193576388889,0.066943824,27.344912,0.787472,0.058425315,1.0332911,0.573125,0.03798257
9_lucas_32.wav,9,0.20380859375,0.08531479,56.714622,0.81569016,0.08109003,1.0371653,0.61675,0.051932935
9_lucas_33.wav,9,0.131787109375,0.07906739,40.890614,0.87068677,0.07587057,1.1442465,0.63,0.049463503
9_lucas_34.wav,9,0.14198133680555555,0.0725128,32.41631,0.8352783,0.07035629,1.0491441,0.52,0.04564011
9_lucas_35.wav,9,0.12537977430555555,0.11834807,81.71613,0.87790906,0.12233501,1.0584232,0.544875,0.07930178
9_lucas_36.wav,9,0.09375,0.1126434,70.549515,0.87410295,0.11512618,1.0606018,0.551,0.075349465
9_lucas_37.wav,9,0.15810546875,0.15304464,155.9303,0.89646316,0.16258073,1.1145447,0.615375,0.1060434
9_lucas_38.wav,9,0.12220348011363637,0.103403494,78.29811,0.8922803,0.112619705,1.1023123,0.644125,0.07291197
9_lucas_39.wav,9,0.140380859375,0.09912253,72.49563,0.85488254,0.10396279,1.0239995,0.582125,0.06635699
9_lucas_4.wav,9,0.1300048828125,0.1073966,60.30921,0.8765685,0.10969931,1.116824,0.476625,0.07152378
9_lucas_40.wav,9,0.09288194444444445,0.1803088,187.78094,0.9280864,0.21825886,1.0935289,0.52525,0.14180268
9_lucas_41.wav,9,0.07329644097222222,0.11245772,74.05862,0.8959125,0.11419866,1.047219,0.56275,0.073461086
9_lucas_42.wav,9,0.1019287109375,0.12069089,70.12377,0.8321956,0.11389268,1.0891879,0.50925,0.07370483
9_lucas_43.wav,9,0.198193359375,0.07380835,41.7774,0.7147356,0.06386674,1.0054326,0.617625,0.041255567
9_lucas_44.wav,9,0.06556919642857142,0.07964786,31.867361,0.8390029,0.09459387,1.050691,0.394125,0.061333306
9_lucas_45.wav,9,0.19127308238636365,0.07921906,53.56831,0.73975486,0.06954433,1.0823394,0.702,0.045361765
9_lucas_46.wav,9,0.15955946180555555,0.089678384,50.696182,0.7834682,0.087962605,1.0665575,0.52325,0.056117877
9_lucas_47.wav,9,0.087451171875,0.10069154,63.76611,0.90448743,0.117661156,1.0311624,0.589375,0.07432647
9_lucas_48.wav,9,0.3331363075657895,0.042848505,52.80088,0.8100202,0.03756354,1.0633092,1.210125,0.024076402
9_lucas_49.wav,9,0.12604631696428573,0.111612424,56.121384,0.8392661,0.114942305,1.000801,0.42725,0.07294976
9_lucas_5.wav,9,0.10139973958333333,0.11042562,72.22505,0.8902269,0.11231593,1.0631629,0.5425,0.074756086
9_lucas_6.wav,9,0.13714599609375,0.14781843,102.97955,0.903892,0.1563877,1.0527238,0.484625,0.10112532
9_lucas_7.wav,9,0.12353515625,0.09398332,51.464695,0.8879793,0.09262351,1.0501547,0.570125,0.059813034
9_lucas_8.wav,9,0.16796875,0.10738022,60.35703,0.8544985,0.102276,1.019185,0.5015,0.065744705
9_lucas_9.wav,9,0.171240234375,0.072752364,40.58253,0.8364706,0.06818007,1.0368147,0.639875,0.044050913
9_nicolas_0.wav,9,0.16078404017857142,0.14038983,84.80249,0.81159306,0.157858,1.1246613,0.416875,0.10062529
9_nicolas_1.wav,9,0.1583251953125,0.13631016,88.921684,0.81538254,0.14105731,1.1824359,0.492625,0.09223277
9_nicolas_10.wav,9,0.156982421875,0.17226711,137.93796,0.87434757,0.17767452,1.2570006,0.510375,0.11390785
9_nicolas_11.wav,9,0.1675347222222222,0.14921376,125.960815,0.84740317,0.15951513,1.4422047,0.533125,0.10508123
9_nicolas_12.wav,9,0.13385009765625,0.1750683,142.13431,0.9203408,0.19845672,1.4333057,0.48775,0.13027118
9_nicolas_13.wav,9,0.12534877232142858,0.22087191,192.28125,0.91656506,0.25573882,1.2248704,0.431,0.17002611
9_nicolas_14.wav,9,0.16196986607142858,0.14783923,92.85796,0.8168895,0.1575859,1.2580905,0.4235,0.10390454
9_nicolas_15.wav,9,0.17564174107142858,0.16357686,108.24308,0.8295442,0.16763341,1.3176577,0.431,0.11026854
9_nicolas_16.wav,9,0.19552176339285715,0.16700575,114.79841,0.83184445,0.17802174,1.2021978,0.434875,0.11816039
9_nicolas_17.wav,9,0.17243303571428573,0.16548364,109.58789,0.8190843,0.17250556,1.2606323,0.442375,0.1139093
9_nicolas_18.wav,9,0.14794921875,0.17660376,144.6336,0.8609675,0.2028977,1.2915769,0.465,0.13438709
9_nicolas_19.wav,9,0.17131696428571427,0.15754272,103.31945,0.78097445,0.16384727,1.2974623,0.419625,0.10796677
9_nicolas_2.wav,9,0.154296875,0.14489986,86.210396,0.8225523,0.14837265,1.214262,0.443375,0.09760506
9_nicolas_20.wav,9,0.16902669270833334,0.15718873,86.745155,0.8245166,0.16427992,1.2053368,0.371,0.105866075
9_nicolas_21.wav,9,0.16099330357142858,0.14748995,90.981445,0.8531101,0.16591318,1.2056466,0.389875,0.10899928
9_nicolas_22.wav,9,0.15513392857142858,0.15535975,101.14667,0.84259444,0.17703564,1.1886785,0.389875,0.11584911
9_nicolas_23.wav,9,0.14362444196428573,0.1295579,68.49383,0.8320003,0.14595,1.1370945,0.3975,0.09573725
9_nicolas_24.wav,9,0.13588169642857142,0.17011234,115.30867,0.8825578,0.18894204,1.1743982,0.424,0.123167954
9_nicolas_25.wav,9,0.14864676339285715,0.14412893,89.88313,0.831337,0.15702572,1.1477883,0.416375,0.10164954
9_nicolas_26.wav,9,0.13169642857142858,0.14485984,88.47429,0.8335688,0.1643795,1.1416075,0.405,0.107098766
9_nicolas_27.wav,9,0.17169189453125,0.12296509,79.21434,0.8428352,0.13614,1.2248565,0.450375,0.0881815
9_nicolas_28.wav,9,0.13800048828125,0.1622267,129.80423,0.81931543,0.18290322,1.186517,0.473125,0.11910457
9_nicolas_29.wav,9,0.16085379464285715,0.1646205,108.53778,0.8493823,0.17929757,1.1705385,0.42775,0.11722191
9_nicolas_3.wav,9,0.17919921875,0.15996048,104.92993,0.82084805,0.16416354,1.2585989,0.43575,0.10832406
9_nicolas_30.wav,9,0.1585693359375,0.13032353,83.2061,0.84497887,0.14501218,1.111054,0.452,0.09273808
9_nicolas_31.wav,9,0.1513671875,0.15631737,84.03395,0.80297166,0.1671038,1.196451,0.3585,0.109038435
9_nicolas_32.wav,9,0.18219866071428573,0.15629505,101.844086,0.8280846,0.1608138,1.2422025,0.428625,0.104311965
9_nicolas_33.wav,9,0.16915457589285715,0.15412878,96.58656,0.82612866,0.16183983,1.1925174,0.4325,0.105362035
9_nicolas_34.wav,9,0.16845703125,0.16368893,108.36328,0.83401823,0.1739606,1.3229219,0.413,0.11400954
9_nicolas_35.wav,9,0.16050502232142858,0.15756206,104.72505,0.7950897,0.18017705,1.2087375,0.389625,0.11701575
9_nicolas_36.wav,9,0.16180419921875,0.15178373,111.72571,0.85188955,0.16839615,1.243553,0.467625,0.109657474
9_nicolas_37.wav,9,0.12974330357142858,0.16377342,107.19898,0.89410293,0.17447154,1.415645,0.428625,0.11502729
9_nicolas_38.wav,9,0.11279296875,0.14968878,105.17901,0.8744282,0.17182775,1.3296688,0.455875,0.11319807
9_nicolas_39.wav,9,0.15471540178571427,0.15254276,97.3534,0.8228031,0.15831235,1.2325113,0.428625,0.1042416
9_nicolas_4.wav,9,0.14713541666666666,0.16659541,98.58613,0.8512106,0.17540124,1.265624,0.35625,0.11444612
9_nicolas_40.wav,9,0.15771484375,0.1421471,99.9266,0.8632234,0.15879774,1.141937,0.454,0.10127811
9_nicolas_41.wav,9,0.15897042410714285,0.14591499,87.38468,0.7734033,0.14862809,1.2374007,0.442375,0.09716574
9_nicolas_42.wav,9,0.13169642857142858,0.1675429,112.53826,0.8876911,0.18406591,1.2891942,0.422875,0.12281998
9_nicolas_43.wav,9,0.11456298828125,0.19272828,170.09749,0.91859055,0.22774537,1.4236289,0.473375,0.15195405
9_nicolas_44.wav,9,0.11844308035714286,0.16357088,105.9248,0.8841594,0.19430329,1.1489929,0.42675,0.12783831
9_nicolas_45.wav,9,0.1357421875,0.15447268,103.81142,0.87622315,0.18251146,1.2882925,0.384125,0.11864245
9_nicolas_46.wav,9,0.15011160714285715,0.17902145,130.95563,0.8926535,0.19651188,1.4228355,0.442375,0.129176
9_nicolas_47.wav,9,0.17110770089285715,0.16141286,109.80105,0.83218354,0.16841935,1.3122191,0.43075,0.10947049
9_nicolas_48.wav,9,0.15506417410714285,0.16274343,115.711845,0.81159395,0.18884265,1.247087,0.388,0.12313145
9_nicolas_49.wav,9,0.17585100446428573,0.15381415,101.81152,0.8208623,0.15601884,1.322942,0.4385,0.10314816
9_nicolas_5.wav,9,0.15557861328125,0.1505427,108.33873,0.8548791,0.16582589,1.2462168,0.469875,0.10944844
9_nicolas_6.wav,9,0.1673583984375,0.15339838,110.162796,0.84031713,0.1581008,1.1991999,0.50775,0.104284756
9_nicolas_7.wav,9,0.13957868303571427,0.1622193,106.00879,0.8573692,0.17820415,1.2533014,0.413,0.118615694
9_nicolas_8.wav,9,0.1322021484375,0.1551651,113.62111,0.86842406,0.17496729,1.2526624,0.4585,0.11511323
9_nicolas_9.wav,9,0.1728515625,0.17252436,121.90322,0.86682796,0.18177348,1.2596575,0.43575,0.119898945
9_theo_0.wav,9,0.11537388392857142,0.17544319,138.6688,0.89080733,0.22597796,1.1243563,0.384875,0.1408579
9_theo_1.wav,9,0.13203125,0.19649644,110.910286,0.89443755,0.23719344,1.000165,0.29075,0.14402984
9_theo_10.wav,9,0.11653645833333333,0.19737329,143.02168,0.8503504,0.24289066,1.0481209,0.360625,0.15246637
9_theo_11.wav,9,0.10456194196428571,0.18685012,144.19331,0.86875737,0.24435586,1.0598394,0.38575,0.1528026
9_theo_12.wav,9,0.11990792410714286,0.198298,161.54875,0.86922026,0.23866582,1.0009342,0.429625,0.14624518
9_theo_13.wav,9,0.11663818359375,0.17813067,166.10452,0.8893337,0.21883424,1.0790066,0.477,0.13543415
9_theo_14.wav,9,0.09075055803571429,0.22802861,206.9381,0.9326496,0.2891824,1.041457,0.431,0.17700434
9_theo_15.wav,9,0.13348388671875,0.15687843,120.52772,0.86898977,0.21271847,1.0049461,0.449875,0.13099782
9_theo_16.wav,9,0.2766927083333333,0.06057106,221.32573,0.915003,0.070612654,1.0137744,2.28275,0.044118963
9_theo_17.wav,9,0.1337890625,0.20480369,174.87805,0.8746815,0.24982557,1.2189754,0.443125,0.15685435
9_theo_18.wav,9,0.11146763392857142,0.25883302,277.5603,0.93119097,0.3487882,1.0413785,0.420375,0.21744037
9_theo_19.wav,9,0.13330078125,0.26001018,312.47842,0.8997832,0.35029384,1.1029073,0.46075,0.21825258
9_theo_2.wav,9,0.11259765625,0.22049733,138.444,0.89852536,0.27744737,1.1321763,0.27725,0.17092204
9_theo_20.wav,9,0.1415473090277778,0.18506075,185.07301,0.90403783,0.23276849,1.0414475,0.558125,0.14393269
9_theo_21.wav,9,0.12744140625,0.15244643,91.32199,0.88605815,0.15891029,1.0429698,0.36725,0.100504935
9_theo_22.wav,9,0.13753255208333334,0.1540514,89.77078,0.83191276,0.16251722,1.0868179,0.362375,0.1033104
9_theo_23.wav,9,0.1416558159722222,0.19158286,192.03783,0.82304865,0.2532679,1.0147592,0.5135,0.15713921
9_theo_24.wav,9,0.17280717329545456,0.24084744,361.7132,0.84733707,0.30301812,1.0088488,0.681875,0.19164404
9_theo_25.wav,9,0.109375,0.19189104,146.74327,0.87886345,0.23634481,1.0228592,0.439875,0.1458593
9_theo_26.wav,9,0.15006510416666666,0.095079415,67.2201,0.78628933,0.09597142,1.0093514,0.55625,0.061251577
9_theo_27.wav,9,0.15283203125,0.11064416,147.55287,0.7018386,0.12544273,1.0229675,0.869125,0.08045687
9_theo_28.wav,9,0.15360753676470587,0.122205146,212.20087,0.66983986,0.14723068,1.0019418,1.035125,0.093536764
9_theo_29.wav,9,0.1399864783653846,0.14400338,204.59647,0.76151496,0.16743207,1.0225246,0.820875,0.10526568
9_theo_3.wav,9,0.10369873046875,0.24052931,268.02936,0.9020636,0.3250823,1.0927737,0.449125,0.20362276
9_theo_30.wav,9,0.14453125,0.23993288,408.76025,0.8609276,0.30983898,1.0077726,0.807125,0.18985437
9_theo_31.wav,9,0.113330078125,0.2349507,305.4458,0.91667074,0.31167427,1.0795842,0.5995,0.19128954
9_theo_32.wav,9,0.1306640625,0.17358342,169.03403,0.85665274,0.21947262,1.0449445,0.61325,0.1363104
9_theo_33.wav,9,0.1064453125,0.27971762,351.89044,0.9017294,0.361425,1.1136956,0.495625,0.22246231
9_theo_34.wav,9,0.12490234375,0.20377564,121.84183,0.8540649,0.2568951,1.1611763,0.316375,0.16059169
9_theo_35.wav,9,0.11195591517857142,0.19834201,158.05899,0.86578965,0.24506469,1.0769039,0.411875,0.15267467
